cluster_id,type,task_count,total_exec_cost,total_comm_volume,avg_affinity,max_criticality,primary_chiplet,spill_count
3214,COMM_HEAVY,4,15807,1395,0.7268,MEDIUM,1,0
3215,COMM_HEAVY,1,5236,0,0.0000,MEDIUM,2,0
3216,COMM_HEAVY,1,5525,0,0.0000,MEDIUM,3,0
3217,COMM_HEAVY,4,20715,1158,0.6600,MEDIUM,4,0
3218,COMM_HEAVY,1,8884,0,0.0000,MEDIUM,5,0
3219,COMM_HEAVY,4,32934,1389,0.8868,MEDIUM,6,0
3220,COMM_HEAVY,1,5564,0,0.0000,MEDIUM,0,0
3221,COMM_HEAVY,4,20791,1292,0.7373,MEDIUM,1,0
3222,COMM_HEAVY,1,9525,0,0.0000,MEDIUM,2,0
3223,COMM_HEAVY,2,2935,498,0.7249,MEDIUM,3,0
3224,COMM_HEAVY,1,2129,0,0.0000,MEDIUM,4,0
3225,COMM_HEAVY,2,6996,429,0.6915,MEDIUM,5,0
3226,COMM_HEAVY,1,6811,0,0.0000,MEDIUM,6,0
3227,COMM_HEAVY,4,15433,1385,0.7187,MEDIUM,0,0
3228,COMM_HEAVY,1,9479,0,0.0000,MEDIUM,1,0
3229,COMM_HEAVY,1,2327,0,0.0000,MEDIUM,2,0
3230,COMM_HEAVY,4,17879,1234,0.7011,MEDIUM,3,0
3231,COMM_HEAVY,1,8146,0,0.0000,MEDIUM,4,0
3232,COMM_HEAVY,1,5216,0,0.0000,MEDIUM,5,0
3233,COMM_HEAVY,1,2811,0,0.0000,MEDIUM,6,0
3234,COMM_HEAVY,4,12538,1223,0.6755,MEDIUM,0,0
3235,COMM_HEAVY,1,3155,0,0.0000,MEDIUM,1,0
3236,COMM_HEAVY,1,1467,0,0.0000,MEDIUM,2,0
3237,COMM_HEAVY,4,23311,1166,0.6923,MEDIUM,3,0
3238,COMM_HEAVY,4,25299,1102,0.7236,MEDIUM,4,0
3239,COMM_HEAVY,4,27363,1247,0.8048,MEDIUM,5,0
3240,COMM_HEAVY,1,2699,0,0.0000,MEDIUM,6,0
3241,COMM_HEAVY,2,10299,403,0.7055,MEDIUM,0,0
3242,COMM_HEAVY,4,18218,1335,0.7559,MEDIUM,1,0
3243,COMM_HEAVY,1,2653,0,0.0000,MEDIUM,2,0
3244,COMM_HEAVY,4,20906,1315,0.7288,MEDIUM,3,0
3245,COMM_HEAVY,1,4263,0,0.0000,MEDIUM,4,0
3246,COMM_HEAVY,1,2772,0,0.0000,MEDIUM,5,0
3247,COMM_HEAVY,1,3336,0,0.0000,MEDIUM,6,0
3248,COMM_HEAVY,4,26296,1175,0.7187,MEDIUM,0,0
3249,COMM_HEAVY,4,22364,1279,0.7277,MEDIUM,1,0
3250,COMM_HEAVY,1,9635,0,0.0000,MEDIUM,2,0
3251,COMM_HEAVY,1,6903,0,0.0000,MEDIUM,3,0
3252,COMM_HEAVY,4,26733,1122,0.7156,MEDIUM,4,0
3253,COMM_HEAVY,1,3832,0,0.0000,MEDIUM,5,0
3254,COMM_HEAVY,4,19658,1297,0.7108,MEDIUM,6,0
3255,COMM_HEAVY,4,27822,1003,0.6714,MEDIUM,0,0
3256,COMM_HEAVY,1,8447,0,0.0000,MEDIUM,1,0
3257,COMM_HEAVY,4,21029,1244,0.6653,MEDIUM,2,0
3258,COMM_HEAVY,4,12730,1394,0.7381,MEDIUM,3,0
3259,COMM_HEAVY,1,6848,0,0.0000,MEDIUM,4,0
3260,COMM_HEAVY,1,9076,0,0.0000,MEDIUM,5,0
3261,COMM_HEAVY,1,1622,0,0.0000,MEDIUM,6,0
3262,COMM_HEAVY,2,4087,467,0.6998,MEDIUM,0,0
3263,COMM_HEAVY,1,1767,0,0.0000,MEDIUM,1,0
3264,COMM_HEAVY,4,26214,1231,0.7787,MEDIUM,2,0
3265,COMM_HEAVY,1,7480,0,0.0000,MEDIUM,3,0
3266,COMM_HEAVY,4,18443,1239,0.7210,MEDIUM,4,0
3267,COMM_HEAVY,4,29464,1179,0.7601,MEDIUM,5,0
3268,COMM_HEAVY,2,3564,477,0.7056,MEDIUM,6,0
3269,COMM_HEAVY,2,8360,388,0.6559,MEDIUM,0,0
3270,COMM_HEAVY,1,1890,0,0.0000,MEDIUM,1,0
3271,COMM_HEAVY,1,2519,0,0.0000,MEDIUM,2,0
3272,COMM_HEAVY,1,2728,0,0.0000,MEDIUM,3,0
3273,COMM_HEAVY,3,14187,756,0.6697,MEDIUM,4,0
3274,COMM_HEAVY,1,1795,0,0.0000,MEDIUM,5,0
3275,COMM_HEAVY,4,27153,1096,0.7221,MEDIUM,6,0
3276,COMM_HEAVY,1,8668,0,0.0000,MEDIUM,0,0
3277,COMM_HEAVY,1,2656,0,0.0000,MEDIUM,1,0
3278,COMM_HEAVY,2,16654,284,0.6381,MEDIUM,2,0
3279,COMM_HEAVY,4,24433,1185,0.7142,MEDIUM,3,0
3280,COMM_HEAVY,4,20116,1209,0.6721,MEDIUM,4,0
3281,COMM_HEAVY,4,14567,1282,0.7108,MEDIUM,5,0
3282,COMM_HEAVY,1,1927,0,0.0000,MEDIUM,6,0
3283,COMM_HEAVY,4,19420,1151,0.6293,MEDIUM,0,0
3284,COMM_HEAVY,4,30465,1356,0.7959,MEDIUM,1,0
3285,COMM_HEAVY,2,15738,400,0.7830,MEDIUM,2,0
3286,COMM_HEAVY,4,28519,1127,0.7241,MEDIUM,3,0
3287,COMM_HEAVY,1,2822,0,0.0000,MEDIUM,4,0
3288,COMM_HEAVY,1,2253,0,0.0000,MEDIUM,5,0
3289,COMM_HEAVY,1,6555,0,0.0000,MEDIUM,6,0
3290,COMM_HEAVY,2,4248,430,0.6516,MEDIUM,0,0
3291,COMM_HEAVY,4,20674,1073,0.6897,MEDIUM,1,0
3292,COMM_HEAVY,1,1411,0,0.0000,MEDIUM,2,0
3293,COMM_HEAVY,4,30365,1082,0.7218,MEDIUM,3,0
3294,COMM_HEAVY,2,9955,397,0.6921,MEDIUM,4,0
3295,COMM_HEAVY,4,26179,1173,0.6848,MEDIUM,5,0
3296,COMM_HEAVY,2,4823,393,0.6097,MEDIUM,6,0
3297,COMM_HEAVY,2,15945,355,0.7246,MEDIUM,0,0
3298,COMM_HEAVY,1,6442,0,0.0000,MEDIUM,1,0
3299,COMM_HEAVY,4,28303,1189,0.7463,MEDIUM,2,0
3300,COMM_HEAVY,4,24078,1195,0.7471,MEDIUM,3,0
3301,COMM_HEAVY,4,30458,1323,0.7381,MEDIUM,4,0
3302,COMM_HEAVY,1,5142,0,0.0000,MEDIUM,5,0
3303,COMM_HEAVY,4,19028,1278,0.7064,MEDIUM,6,0
3304,COMM_HEAVY,2,3361,504,0.7395,MEDIUM,0,0
3305,COMM_HEAVY,2,13885,490,0.8782,MEDIUM,1,0
3306,COMM_HEAVY,1,5740,0,0.0000,MEDIUM,2,0
3307,COMM_HEAVY,4,21581,1110,0.6764,MEDIUM,3,0
3308,COMM_HEAVY,1,1924,0,0.0000,MEDIUM,4,0
3309,COMM_HEAVY,4,23390,1142,0.7106,MEDIUM,5,0
3310,COMM_HEAVY,4,21213,1194,0.6820,MEDIUM,6,0
3311,COMM_HEAVY,4,18982,1359,0.7671,MEDIUM,0,0
3312,COMM_HEAVY,1,8657,0,0.0000,MEDIUM,1,0
3313,COMM_HEAVY,4,30704,1176,0.7719,MEDIUM,2,0
3314,COMM_HEAVY,4,26282,1135,0.7227,MEDIUM,3,0
3315,COMM_HEAVY,2,5939,490,0.7590,MEDIUM,4,0
3316,COMM_HEAVY,3,17656,864,0.7805,MEDIUM,5,0
3317,COMM_HEAVY,4,9103,1341,0.6776,MEDIUM,6,0
3318,COMM_HEAVY,4,16661,1399,0.7319,MEDIUM,0,0
3319,COMM_HEAVY,4,27190,1107,0.7051,MEDIUM,1,0
3320,COMM_HEAVY,1,7657,0,0.0000,MEDIUM,2,0
3321,COMM_HEAVY,2,6170,428,0.6777,MEDIUM,3,0
3322,COMM_HEAVY,2,7139,490,0.7770,MEDIUM,4,0
3323,COMM_HEAVY,1,8109,0,0.0000,MEDIUM,5,0
3324,COMM_HEAVY,4,28679,1178,0.7573,MEDIUM,6,0
3325,COMM_HEAVY,2,7445,409,0.6709,MEDIUM,0,0
3326,COMM_HEAVY,4,23869,1294,0.6853,MEDIUM,1,0
3327,COMM_HEAVY,4,23194,1346,0.7773,MEDIUM,2,0
3328,COMM_HEAVY,1,2346,0,0.0000,MEDIUM,3,0
3329,COMM_HEAVY,4,20128,1103,0.6654,MEDIUM,4,0
3330,COMM_HEAVY,4,16671,1292,0.7232,MEDIUM,5,0
3331,COMM_HEAVY,1,1625,0,0.0000,MEDIUM,6,0
3332,COMM_HEAVY,1,7108,0,0.0000,MEDIUM,0,0
3333,COMM_HEAVY,1,9594,0,0.0000,MEDIUM,1,0
3334,COMM_HEAVY,1,3647,0,0.0000,MEDIUM,2,0
3335,COMM_HEAVY,4,20043,1486,0.8345,MEDIUM,3,0
3336,COMM_HEAVY,2,12214,501,0.8682,MEDIUM,4,0
3337,COMM_HEAVY,2,6482,511,0.7959,MEDIUM,5,0
3338,COMM_HEAVY,1,1414,0,0.0000,MEDIUM,6,0
3339,COMM_HEAVY,4,16217,1382,0.7469,MEDIUM,0,0
3340,COMM_HEAVY,4,15267,1232,0.6682,MEDIUM,1,0
3341,COMM_HEAVY,1,9694,0,0.0000,MEDIUM,2,0
3342,COMM_HEAVY,1,1900,0,0.0000,MEDIUM,3,0
3343,COMM_HEAVY,3,27030,834,0.8425,MEDIUM,4,0
3344,COMM_HEAVY,4,19111,1260,0.7466,MEDIUM,5,0
3345,COMM_HEAVY,4,25374,1091,0.6629,MEDIUM,6,0
3346,COMM_HEAVY,4,23312,1317,0.7943,MEDIUM,0,0
3347,COMM_HEAVY,2,11182,436,0.7639,MEDIUM,1,0
3348,COMM_HEAVY,4,24070,988,0.5999,MEDIUM,2,0
3349,COMM_HEAVY,4,22398,1395,0.8223,MEDIUM,3,0
3350,COMM_HEAVY,2,3971,495,0.7363,MEDIUM,4,0
3351,COMM_HEAVY,1,1384,0,0.0000,MEDIUM,5,0
3352,COMM_HEAVY,4,19658,1125,0.6651,MEDIUM,6,0
3353,COMM_HEAVY,2,14497,506,0.9093,MEDIUM,0,0
3354,COMM_HEAVY,1,8294,0,0.0000,MEDIUM,1,0
3355,COMM_HEAVY,4,31845,1341,0.7714,MEDIUM,2,0
3356,COMM_HEAVY,2,8526,477,0.7801,MEDIUM,3,0
3357,COMM_HEAVY,4,19936,1427,0.8073,MEDIUM,4,0
3358,COMM_HEAVY,4,11257,1316,0.6901,MEDIUM,5,0
3359,COMM_HEAVY,3,16611,872,0.7425,MEDIUM,6,0
3360,COMM_HEAVY,1,3870,0,0.0000,MEDIUM,0,0
3361,COMM_HEAVY,1,1549,0,0.0000,MEDIUM,1,0
3362,COMM_HEAVY,4,17911,1152,0.6718,MEDIUM,2,0
3363,COMM_HEAVY,4,21074,1349,0.7714,MEDIUM,3,0
3364,COMM_HEAVY,4,20035,1149,0.6703,MEDIUM,4,0
3365,COMM_HEAVY,4,22082,1251,0.7238,MEDIUM,5,0
3366,COMM_HEAVY,1,1009,0,0.0000,MEDIUM,6,0
3367,COMM_HEAVY,4,21274,1225,0.6692,MEDIUM,0,0
3368,COMM_HEAVY,4,27378,1240,0.7881,MEDIUM,1,0
3369,COMM_HEAVY,4,26641,1154,0.6941,MEDIUM,2,0
3370,COMM_HEAVY,1,3542,0,0.0000,MEDIUM,3,0
3371,COMM_HEAVY,1,1242,0,0.0000,MEDIUM,4,0
3372,COMM_HEAVY,4,24006,1306,0.8076,MEDIUM,5,0
3373,COMM_HEAVY,1,1256,0,0.0000,MEDIUM,6,0
3374,COMM_HEAVY,3,22065,834,0.7967,MEDIUM,0,0
3375,COMM_HEAVY,4,11595,1265,0.6667,MEDIUM,1,0
3376,COMM_HEAVY,2,13734,340,0.6709,MEDIUM,2,0
3377,COMM_HEAVY,1,9052,0,0.0000,MEDIUM,3,0
3378,COMM_HEAVY,1,2853,0,0.0000,MEDIUM,4,0
3379,COMM_HEAVY,1,5136,0,0.0000,MEDIUM,5,0
3380,COMM_HEAVY,1,4255,0,0.0000,MEDIUM,6,0
3381,COMM_HEAVY,4,17335,1462,0.7659,MEDIUM,0,0
3382,COMM_HEAVY,4,21429,1251,0.6458,MEDIUM,1,0
3383,COMM_HEAVY,1,7598,0,0.0000,MEDIUM,2,0
3384,COMM_HEAVY,1,2997,0,0.0000,MEDIUM,3,0
3385,COMM_HEAVY,4,17879,1350,0.7263,MEDIUM,4,0
3386,COMM_HEAVY,1,4741,0,0.0000,MEDIUM,5,0
3387,COMM_HEAVY,4,13497,1291,0.6979,MEDIUM,6,0
3388,COMM_HEAVY,4,22699,1383,0.8016,MEDIUM,0,0
3389,COMM_HEAVY,4,22235,1441,0.7882,MEDIUM,1,0
3390,COMM_HEAVY,4,14439,1304,0.6087,MEDIUM,2,0
3391,COMM_HEAVY,1,8309,0,0.0000,MEDIUM,3,0
3392,COMM_HEAVY,2,13286,510,0.8966,MEDIUM,4,0
3393,COMM_HEAVY,4,18370,1249,0.6464,MEDIUM,5,0
3394,COMM_HEAVY,3,9468,922,0.7142,MEDIUM,6,0
3395,COMM_HEAVY,4,12411,1409,0.7165,MEDIUM,0,0
3396,COMM_HEAVY,4,26096,1284,0.7906,MEDIUM,1,0
3397,COMM_HEAVY,2,12950,414,0.7603,MEDIUM,2,0
3398,COMM_HEAVY,1,3631,0,0.0000,MEDIUM,3,0
3399,COMM_HEAVY,4,22867,1390,0.7893,MEDIUM,4,0
3400,COMM_HEAVY,1,7815,0,0.0000,MEDIUM,5,0
3401,COMM_HEAVY,1,1650,0,0.0000,MEDIUM,6,0
3402,COMM_HEAVY,4,16804,1241,0.6920,MEDIUM,0,0
3403,COMM_HEAVY,4,21339,1257,0.7177,MEDIUM,1,0
3404,COMM_HEAVY,1,3034,0,0.0000,MEDIUM,2,0
3405,COMM_HEAVY,4,19341,1264,0.7188,MEDIUM,3,0
3406,COMM_HEAVY,2,9260,504,0.8280,MEDIUM,4,0
3407,COMM_HEAVY,1,4218,0,0.0000,MEDIUM,5,0
3408,COMM_HEAVY,4,19546,1322,0.7554,MEDIUM,6,0
3409,COMM_HEAVY,3,10386,929,0.7276,MEDIUM,0,0
3410,COMM_HEAVY,1,1430,0,0.0000,MEDIUM,1,0
3411,COMM_HEAVY,4,20720,1250,0.7348,MEDIUM,2,0
3412,COMM_HEAVY,1,2182,0,0.0000,MEDIUM,3,0
3413,COMM_HEAVY,4,18027,1191,0.6556,MEDIUM,4,0
3414,COMM_HEAVY,4,21636,1400,0.7798,MEDIUM,5,0
3415,COMM_HEAVY,1,2195,0,0.0000,MEDIUM,6,0
3416,COMM_HEAVY,1,9235,0,0.0000,MEDIUM,0,0
3417,COMM_HEAVY,1,4454,0,0.0000,MEDIUM,1,0
3418,COMM_HEAVY,4,32872,1154,0.7684,MEDIUM,2,0
3419,COMM_HEAVY,1,1797,0,0.0000,MEDIUM,3,0
3420,COMM_HEAVY,4,21414,1151,0.6827,MEDIUM,4,0
3421,COMM_HEAVY,4,23944,1146,0.6973,MEDIUM,5,0
3422,COMM_HEAVY,4,15376,1357,0.6670,MEDIUM,6,0
3423,COMM_HEAVY,4,32154,1288,0.8325,MEDIUM,0,0
3424,COMM_HEAVY,1,7416,0,0.0000,MEDIUM,1,0
3425,COMM_HEAVY,2,16303,273,0.6178,MEDIUM,2,0
3426,COMM_HEAVY,1,9412,0,0.0000,MEDIUM,3,0
3427,COMM_HEAVY,2,13620,454,0.8250,MEDIUM,4,0
3428,COMM_HEAVY,1,8894,0,0.0000,MEDIUM,5,0
3429,COMM_HEAVY,1,3538,0,0.0000,MEDIUM,6,0
3430,COMM_HEAVY,4,25998,1163,0.7173,MEDIUM,0,0
3431,COMM_HEAVY,1,2730,0,0.0000,MEDIUM,1,0
3432,COMM_HEAVY,2,5914,468,0.7286,MEDIUM,2,0
3433,COMM_HEAVY,2,8406,370,0.6320,MEDIUM,3,0
3434,COMM_HEAVY,1,4288,0,0.0000,MEDIUM,4,0
3435,COMM_HEAVY,4,21777,1142,0.7035,MEDIUM,5,0
3436,COMM_HEAVY,4,20621,1160,0.7014,MEDIUM,6,0
3437,COMM_HEAVY,1,1848,0,0.0000,MEDIUM,0,0
3438,COMM_HEAVY,4,18294,1220,0.7128,MEDIUM,1,0
3439,COMM_HEAVY,4,21547,1238,0.7516,MEDIUM,2,0
3440,COMM_HEAVY,1,1765,0,0.0000,MEDIUM,3,0
3441,COMM_HEAVY,4,21855,1336,0.7816,MEDIUM,4,0
3442,COMM_HEAVY,3,10853,915,0.7189,MEDIUM,5,0
3443,COMM_HEAVY,1,3486,0,0.0000,MEDIUM,6,0
3444,COMM_HEAVY,4,24691,1065,0.6719,MEDIUM,0,0
3445,COMM_HEAVY,1,9849,0,0.0000,MEDIUM,1,0
3446,COMM_HEAVY,4,21253,1242,0.7328,MEDIUM,2,0
3447,COMM_HEAVY,4,12351,1378,0.7336,MEDIUM,3,0
3448,COMM_HEAVY,4,23602,1262,0.7706,MEDIUM,4,0
3449,COMM_HEAVY,4,29689,1115,0.7118,MEDIUM,5,0
3450,COMM_HEAVY,4,25981,1217,0.7418,MEDIUM,6,0
3451,COMM_HEAVY,4,27368,1186,0.7314,MEDIUM,0,0
3452,COMM_HEAVY,1,3585,0,0.0000,MEDIUM,1,0
3453,COMM_HEAVY,4,26737,1302,0.7628,MEDIUM,2,0
3454,COMM_HEAVY,1,1979,0,0.0000,MEDIUM,3,0
3455,COMM_HEAVY,4,21444,1377,0.7040,MEDIUM,4,0
3456,COMM_HEAVY,1,4192,0,0.0000,MEDIUM,5,0
3457,COMM_HEAVY,4,18061,1251,0.6880,MEDIUM,6,0
3458,COMM_HEAVY,1,9255,0,0.0000,MEDIUM,0,0
3459,COMM_HEAVY,1,9183,0,0.0000,MEDIUM,1,0
3460,COMM_HEAVY,2,16060,399,0.7865,MEDIUM,2,0
3461,COMM_HEAVY,4,31992,1108,0.7572,MEDIUM,3,0
3462,COMM_HEAVY,4,19934,1157,0.6819,MEDIUM,4,0
3463,COMM_HEAVY,4,16049,1503,0.6963,MEDIUM,5,0
3464,COMM_HEAVY,4,15549,1299,0.7439,MEDIUM,6,0
3465,COMM_HEAVY,4,26980,1429,0.8199,MEDIUM,0,0
3466,COMM_HEAVY,2,10027,459,0.7780,MEDIUM,1,0
3467,COMM_HEAVY,4,11836,1445,0.6531,MEDIUM,2,0
3468,COMM_HEAVY,4,27367,1141,0.7485,MEDIUM,3,0
3469,COMM_HEAVY,1,1892,0,0.0000,MEDIUM,4,0
3470,COMM_HEAVY,4,23987,1191,0.7403,MEDIUM,5,0
3471,COMM_HEAVY,4,33656,1182,0.7977,MEDIUM,6,0
3472,COMM_HEAVY,1,2962,0,0.0000,MEDIUM,0,0
3473,COMM_HEAVY,4,22290,1329,0.7491,MEDIUM,1,0
3474,COMM_HEAVY,4,29023,1312,0.8293,MEDIUM,2,0
3475,COMM_HEAVY,1,6119,0,0.0000,MEDIUM,3,0
3476,COMM_HEAVY,4,29671,1153,0.7533,MEDIUM,4,0
3477,COMM_HEAVY,4,20330,1191,0.6982,MEDIUM,5,0
3478,COMM_HEAVY,1,4746,0,0.0000,MEDIUM,6,0
3479,COMM_HEAVY,1,4365,0,0.0000,MEDIUM,0,0
3480,COMM_HEAVY,2,10100,429,0.7381,MEDIUM,1,0
3481,COMM_HEAVY,4,19316,1078,0.6426,MEDIUM,2,0
3482,COMM_HEAVY,1,3119,0,0.0000,MEDIUM,3,0
3483,COMM_HEAVY,2,14576,482,0.8777,MEDIUM,4,0
3484,COMM_HEAVY,4,25023,1104,0.7113,MEDIUM,5,0
3485,COMM_HEAVY,1,4071,0,0.0000,MEDIUM,6,0
3486,COMM_HEAVY,4,22284,1180,0.7145,MEDIUM,0,0
3487,COMM_HEAVY,4,21343,1211,0.7131,MEDIUM,1,0
3488,COMM_HEAVY,4,28600,1316,0.8044,MEDIUM,2,0
3489,COMM_HEAVY,4,23491,1206,0.7223,MEDIUM,3,0
3490,COMM_HEAVY,1,8901,0,0.0000,MEDIUM,4,0
3491,COMM_HEAVY,4,27910,1345,0.8306,MEDIUM,5,0
3492,COMM_HEAVY,1,8612,0,0.0000,MEDIUM,6,0
3493,COMM_HEAVY,2,11034,397,0.7083,MEDIUM,0,0
3494,COMM_HEAVY,2,10033,506,0.8423,MEDIUM,1,0
3495,COMM_HEAVY,1,2970,0,0.0000,MEDIUM,2,0
3496,COMM_HEAVY,4,20224,1121,0.6986,MEDIUM,3,0
3497,COMM_HEAVY,1,2547,0,0.0000,MEDIUM,4,0
3498,COMM_HEAVY,1,2570,0,0.0000,MEDIUM,5,0
3499,COMM_HEAVY,1,1856,0,0.0000,MEDIUM,6,0
3500,COMM_HEAVY,1,7192,0,0.0000,MEDIUM,0,0
3501,COMM_HEAVY,4,14388,1266,0.6849,MEDIUM,1,0
3502,COMM_HEAVY,4,25520,1276,0.7664,MEDIUM,2,0
3503,COMM_HEAVY,4,28173,1285,0.8110,MEDIUM,3,0
3504,COMM_HEAVY,1,1704,0,0.0000,MEDIUM,4,0
3505,COMM_HEAVY,4,14027,1314,0.7064,MEDIUM,5,0
3506,COMM_HEAVY,1,4060,0,0.0000,MEDIUM,6,0
3507,COMM_HEAVY,2,8052,469,0.7620,MEDIUM,0,0
3508,COMM_HEAVY,1,2207,0,0.0000,MEDIUM,1,0
3509,COMM_HEAVY,4,20322,1254,0.7304,MEDIUM,2,0
3510,COMM_HEAVY,4,24745,1011,0.6478,MEDIUM,3,0
3511,COMM_HEAVY,4,19600,1374,0.7693,MEDIUM,4,0
3512,COMM_HEAVY,1,6899,0,0.0000,MEDIUM,5,0
3513,COMM_HEAVY,4,20708,1180,0.6791,MEDIUM,6,0
3514,COMM_HEAVY,4,26546,1419,0.8683,MEDIUM,0,0
3515,COMM_HEAVY,1,4336,0,0.0000,MEDIUM,1,0
3516,COMM_HEAVY,4,26870,1344,0.7722,MEDIUM,2,0
3517,COMM_HEAVY,1,7237,0,0.0000,MEDIUM,3,0
3518,COMM_HEAVY,2,10813,481,0.8198,MEDIUM,4,0
3519,COMM_HEAVY,4,23423,1088,0.6207,MEDIUM,5,0
3520,COMM_HEAVY,2,6940,472,0.7494,MEDIUM,6,0
3521,COMM_HEAVY,3,13740,900,0.7273,MEDIUM,0,0
3522,COMM_HEAVY,4,23402,1303,0.7819,MEDIUM,1,0
3523,COMM_HEAVY,2,17533,428,0.8482,MEDIUM,2,0
3524,COMM_HEAVY,1,4833,0,0.0000,MEDIUM,3,0
3525,COMM_HEAVY,4,31373,1166,0.7598,MEDIUM,4,0
3526,COMM_HEAVY,1,2267,0,0.0000,MEDIUM,5,0
3527,COMM_HEAVY,4,27464,1266,0.7368,MEDIUM,6,0
3528,COMM_HEAVY,2,6431,507,0.7896,MEDIUM,0,0
3529,COMM_HEAVY,4,19972,1165,0.7078,MEDIUM,1,0
3530,COMM_HEAVY,1,6224,0,0.0000,MEDIUM,2,0
3531,COMM_HEAVY,4,20349,1161,0.6895,MEDIUM,3,0
3532,COMM_HEAVY,1,3254,0,0.0000,MEDIUM,4,0
3533,COMM_HEAVY,1,9165,0,0.0000,MEDIUM,5,0
3534,COMM_HEAVY,1,4890,0,0.0000,MEDIUM,6,0
3535,COMM_HEAVY,4,28117,994,0.6634,MEDIUM,0,0
3536,COMM_HEAVY,1,1191,0,0.0000,MEDIUM,1,0
3537,COMM_HEAVY,2,6745,381,0.6221,MEDIUM,2,0
3538,COMM_HEAVY,4,19371,1444,0.7838,MEDIUM,3,0
3539,COMM_HEAVY,4,29056,1064,0.6339,MEDIUM,4,0
3540,COMM_HEAVY,3,16164,754,0.6788,MEDIUM,5,0
3541,COMM_HEAVY,4,24240,1234,0.7737,MEDIUM,6,0
3542,COMM_HEAVY,4,22534,1408,0.7251,MEDIUM,0,0
3543,COMM_HEAVY,1,6328,0,0.0000,MEDIUM,1,0
3544,COMM_HEAVY,4,23215,1307,0.7999,MEDIUM,2,0
3545,COMM_HEAVY,1,3223,0,0.0000,MEDIUM,3,0
3546,COMM_HEAVY,4,30708,1093,0.6696,MEDIUM,4,0
3547,COMM_HEAVY,1,9833,0,0.0000,MEDIUM,5,0
3548,COMM_HEAVY,1,2420,0,0.0000,MEDIUM,6,0
3549,COMM_HEAVY,1,9541,0,0.0000,MEDIUM,0,0
3550,COMM_HEAVY,1,1597,0,0.0000,MEDIUM,1,0
3551,COMM_HEAVY,4,24994,1224,0.7175,MEDIUM,2,0
3552,COMM_HEAVY,2,4700,467,0.7090,MEDIUM,3,0
3553,COMM_HEAVY,4,22726,1123,0.6463,MEDIUM,4,0
3554,COMM_HEAVY,1,1309,0,0.0000,MEDIUM,5,0
3555,COMM_HEAVY,4,22786,1179,0.7040,MEDIUM,6,0
3556,COMM_HEAVY,4,22650,1298,0.7284,MEDIUM,0,0
3557,COMM_HEAVY,1,6623,0,0.0000,MEDIUM,1,0
3558,COMM_HEAVY,2,11106,358,0.6561,MEDIUM,2,0
3559,COMM_HEAVY,4,32794,954,0.7173,MEDIUM,3,0
3560,COMM_HEAVY,4,21664,1201,0.6851,MEDIUM,4,0
3561,COMM_HEAVY,4,29549,1254,0.7989,MEDIUM,5,0
3562,COMM_HEAVY,4,30984,1299,0.8364,MEDIUM,6,0
3563,COMM_HEAVY,2,8939,383,0.6577,MEDIUM,0,0
3564,COMM_HEAVY,4,19146,1267,0.7214,MEDIUM,1,0
3565,COMM_HEAVY,2,14137,444,0.8191,MEDIUM,2,0
3566,COMM_HEAVY,1,9376,0,0.0000,MEDIUM,3,0
3567,COMM_HEAVY,2,16057,426,0.8233,MEDIUM,4,0
3568,COMM_HEAVY,4,27351,1136,0.6939,MEDIUM,5,0
3569,COMM_HEAVY,3,20639,634,0.6431,MEDIUM,6,0
3570,COMM_HEAVY,1,4132,0,0.0000,MEDIUM,0,0
3571,COMM_HEAVY,1,7661,0,0.0000,MEDIUM,1,0
3572,COMM_HEAVY,4,15371,1284,0.6900,MEDIUM,2,0
3573,COMM_HEAVY,4,26120,1155,0.7509,MEDIUM,3,0
3574,COMM_HEAVY,1,2137,0,0.0000,MEDIUM,4,0
3575,COMM_HEAVY,1,8318,0,0.0000,MEDIUM,5,0
3576,COMM_HEAVY,4,26209,1221,0.7425,MEDIUM,6,0
3577,COMM_HEAVY,3,15511,838,0.7140,MEDIUM,0,0
3578,COMM_HEAVY,4,19485,1392,0.7864,MEDIUM,1,0
3579,COMM_HEAVY,1,1294,0,0.0000,MEDIUM,2,0
3580,COMM_HEAVY,4,27653,1341,0.7906,MEDIUM,3,0
3581,COMM_HEAVY,1,4901,0,0.0000,MEDIUM,4,0
3582,COMM_HEAVY,2,3009,444,0.6522,MEDIUM,5,0
3583,COMM_HEAVY,1,3033,0,0.0000,MEDIUM,6,0
3584,COMM_HEAVY,4,32591,1274,0.8295,MEDIUM,0,0
3585,COMM_HEAVY,1,1125,0,0.0000,MEDIUM,1,0
3586,COMM_HEAVY,4,22853,1204,0.6633,MEDIUM,2,0
3587,COMM_HEAVY,1,4371,0,0.0000,MEDIUM,3,0
3588,COMM_HEAVY,1,9573,0,0.0000,MEDIUM,4,0
3589,COMM_HEAVY,1,5980,0,0.0000,MEDIUM,5,0
3590,COMM_HEAVY,3,20326,807,0.7577,MEDIUM,6,0
3591,COMM_HEAVY,4,27695,1308,0.8103,MEDIUM,0,0
3592,COMM_HEAVY,4,17995,1358,0.7549,MEDIUM,1,0
3593,COMM_HEAVY,4,21653,1209,0.7223,MEDIUM,2,0
3594,COMM_HEAVY,4,23372,1325,0.7781,MEDIUM,3,0
3595,COMM_HEAVY,4,22256,1245,0.7510,MEDIUM,4,0
